,array_baz,array_slow,array_vel,mdccm,conf_int_vel,conf_int_baz,time,baz_error,slow_error,max_freq,min_freq,window_length,window_start,multiple_triggers,no_triggers,trigger_time,trigger_type,sta/lta,trigger_length,num_stations,array_lat,array_lon,event_id,velocity_model,array_processing,min_triggers,depth,magnitude,latitude,longitude,time_utc,time_ak,distance,backazimuth,array,slowness,trace_vel,incident_angle,p_arrival
30,226.87852356719998,0.09398429165532579,10.640075935959167,0.28435119033842343,9.214852531051939,29.14342404896928,2016-04-14T01:38:43.805000Z,19.660157387763036,0.030744311097129634,10,0.5,6,-1,peak,max mdccm,2016-04-14T01:38:41.802078Z,Multiple triggers,28.341001875902393,0.09999999999999999,10,53.77933636363636,-166.21232727272726,us20005hxt,pavdut,lts,3,15.17,5.2,51.3833,-174.061,2016-04-14T01:37:21.950000Z,2016-04-13T17:37:21.950000Z,594.6463318096911,246.538680954963,3A,0.12472860275245543,8.017407218011298,22.359839523889217,78.76207777955858
31,139.15102904526614,0.0652468111688979,15.326419515145345,0.5668285075636785,2.523156319227154,15.340373862651376,2016-04-13T15:56:53.565000Z,-12.568829084790764,0.0621545677699578,10,0.5,6,-1,peak,max mdccm,2016-04-13T15:56:51.564220Z,Multiple triggers,29.360599402646333,0.09619047619047619,10,53.77933636363636,-166.21232727272726,us20005kbp,pavdut,lts,3,28.6,3.3,52.5976,-163.6584,2016-04-13T15:56:21.000000Z,2016-04-13T07:56:21.000000Z,215.47746209689947,126.58219996047536,3A,0.1274013789388557,7.84920860613239,22.865811371832624,30.46422022286105
32,37.64973494328757,2.127472726749435,0.47004127828604403,0.27287916221188635,0.7982512743738466,36.66248305941596,2016-04-18T00:35:39.385000Z,-138.14362931241828,-2.004683975396998,10,0.5,6,-1,peak,max mdccm,2016-04-18T00:35:42.385883Z,Taup,0.0,0.0,10,53.77933636363636,-166.21232727272726,us10005bt4,pavdut,lts,3,10.9,3.0,51.7318,-178.4427,2016-04-18T00:33:51.000000Z,2016-04-17T16:33:51.000000Z,855.3813834325505,259.5061056308693,3A,0.12278875135243708,8.144068483355843,21.993764861564095,111.38588324432847
33,77.79334164237196,3.882597084362056,0.2575595608485109,0.3349754624722509,0.16537672023805927,23.89132342098594,2016-04-14T03:26:15.685000Z,-11.228526568782058,-3.759825193101335,10,0.5,6,-1,peak,max mdccm,2016-04-14T03:26:15.688658Z,Taup,0.0,0.0,10,53.77933636363636,-166.21232727272726,ak0164tpcwmh,pavdut,lts,3,15.3,3.7,56.4224,-151.6186,2016-04-14T03:24:10.019000Z,2016-04-13T19:24:10.019000Z,974.7495687815543,66.56481507358991,3A,0.12277189126072116,8.145186896863692,21.99058731013528,125.66965794909984
34,237.84318138452437,0.05994583160867381,16.681727038637092,0.5552765001090773,7.322658450546076,11.075203097958877,2016-04-11T15:44:36.465000Z,17.66082099142409,0.04193841121541757,10,0.5,6,-1,peak,max mdccm,2016-04-11T15:44:34.467101Z,Multiple triggers,35.143297726084235,0.08380952380952382,10,53.77933636363636,-166.21232727272726,us20005jn4,pavdut,lts,3,260.15,3.9,52.6989,-172.1446,2016-04-11T15:43:33.550000Z,2016-04-11T07:43:33.550000Z,413.77774003957813,255.50400237594846,3A,0.10188424282409138,9.815060428201383,18.104250356483956,60.8171008397407
35,123.14136024050987,0.18808442462615174,5.316761353246884,0.8136940974062138,0.7874273198542503,12.568654916122028,2016-04-18T06:00:28.205000Z,-71.97483915451772,-0.0637913718811907,10,0.5,6,-1,peak,max mdccm,2016-04-18T06:00:28.210520Z,Taup,0.0,0.0,10,53.77933636363636,-166.21232727272726,ak01650cwn5g,pavdut,lts,3,12.0,3.4,57.229,-157.6452,2016-04-18T05:59:00.686000Z,2016-04-17T21:59:00.686000Z,662.9777284524508,51.16652108599214,3A,0.12429305274496104,8.045501964232196,22.2775625117362,87.52452015008369
36,15.230997293838527,4.280100739715471,0.23363936056946108,0.27455628549275746,0.07880205745849625,16.02286702267682,2016-04-16T14:48:14.345000Z,-120.0633293329065,-4.157321729494386,10,0.5,6,-1,peak,max mdccm,2016-04-16T14:48:14.337519Z,Taup,0.0,0.0,10,53.77933636363636,-166.21232727272726,us20005l35,pavdut,lts,3,48.0,3.2,51.4697,-177.0996,2016-04-16T14:46:34.000000Z,2016-04-16T06:46:34.000000Z,779.8285998916266,255.16766796093205,3A,0.12277901022108506,8.144714623446836,21.99192898233332,100.33751930123886
37,293.47615148943873,2.086085093828872,0.47936683070035546,0.25096758268800673,0.40427379252656814,45.066042838123565,2016-04-15T02:12:46.245000Z,118.54734755676753,-1.9616523207282275,10,0.5,6,-1,peak,max mdccm,2016-04-15T02:12:46.236536Z,Taup,0.0,0.0,10,53.77933636363636,-166.21232727272726,ak0164vc8250,pavdut,lts,3,15.7,3.1,57.0373,-157.9142,2016-04-15T02:11:22.120000Z,2016-04-14T18:11:22.120000Z,637.941910158026,52.02349904620628,3A,0.1244327731006444,8.036468006633385,22.303950922998215,84.11653631616217
38,94.80627082141223,0.3218912565686107,3.1066392130686884,0.7670311324804459,0.36509322986010284,5.748201550103772,2016-04-11T12:02:38.345000Z,162.05588292111588,-0.19912091128592213,10,0.5,6,-1,peak,max mdccm,2016-04-11T12:02:41.348168Z,Taup,0.0,0.0,10,53.77933636363636,-166.21232727272726,us20005gyv,pavdut,lts,3,40.65,3.8,51.2114,-178.9544,2016-04-11T12:00:44.850000Z,2016-04-11T04:00:44.850000Z,909.8772382881267,256.8621537425281,3A,0.12277034528268854,8.145289464629426,21.99029594964134,116.49816785257784
39,323.1579827877459,1.1056171091213307,0.904472255132459,0.2807344575540228,2.2826797825867393,2.537836706560171,2016-04-15T13:25:12.165000Z,88.70538574494151,-0.9812607884074062,10,0.5,6,-1,peak,max mdccm,2016-04-15T13:25:12.162375Z,Taup,0.0,0.0,10,53.77933636363636,-166.21232727272726,ak0164viug7v,pavdut,lts,3,12.6,3.7,57.1232,-157.7105,2016-04-15T13:23:45.872000Z,2016-04-15T05:23:45.872000Z,653.461231826643,51.86336853268742,3A,0.12435632071392458,8.041408705717897,22.28951105665948,86.29037490331963
40,75.45756309837992,0.3287717161382917,3.0416241754183275,0.7411912087567862,0.2877901158575382,3.355138743230782,2016-04-14T15:19:40.785000Z,-24.38623429067286,-0.20443740090560739,10,0.5,6,-1,peak,max mdccm,2016-04-14T15:19:43.788638Z,Taup,0.0,0.0,10,53.77933636363636,-166.21232727272726,ak0164twgu2m,pavdut,lts,3,9.5,3.1,57.227,-157.6856,2016-04-14T15:18:16.308000Z,2016-04-14T07:18:16.308000Z,660.7870514529651,51.07132880770705,3A,0.12433431523268432,8.042831925591573,22.285355070414337,87.48063776434101
41,52.99162224601855,0.3924191968183551,2.548295313042203,0.2632755399175632,0.40939764344019647,87.60104679657317,2016-04-09T00:19:35.545000Z,3.9050119397243748,-0.266978443161782,10,0.5,6,-1,peak,max mdccm,2016-04-09T00:19:35.552292Z,Taup,0.0,0.0,10,53.77933636363636,-166.21232727272726,ak0164ldumri,pavdut,lts,3,7.6,3.1,55.9068,-159.9734,2016-04-09T00:18:32.308000Z,2016-04-08T16:18:32.308000Z,465.2979387205202,56.89663418574293,3A,0.12544075365657306,7.971890879560259,22.49447234912159,63.2442924673085
42,238.05857508675138,0.13736615616635442,7.279813513810279,0.5136640717398682,0.8241101303666047,4.0071467298012635,2016-04-08T20:13:59.345000Z,-25.156583430659538,-0.014783316205545877,10,0.5,6,-1,peak,max mdccm,2016-04-08T20:13:57.340764Z,Multiple triggers,42.612237098970326,0.276,10,53.77933636363636,-166.21232727272726,us20005jfk,pavdut,lts,3,40.99,3.0,53.1155,-166.9239,2016-04-08T20:13:42.040000Z,2016-04-08T12:13:42.040000Z,87.71242208831507,212.90199165609184,3A,0.12258283996080854,8.157748672813536,21.954962466465012,14.200763867519774
43,138.68588634681754,0.3208287243043865,3.116927894059913,0.42712192597182114,0.17549783673580888,5.824027364959875,2016-04-08T16:07:00.825000Z,109.71708429862076,-0.19690021137550634,10,0.5,6,-1,peak,max mdccm,2016-04-08T16:07:03.832468Z,Taup,0.0,0.0,10,53.77933636363636,-166.21232727272726,us20005ifc,pavdut,lts,3,45.3,3.0,51.5269,-174.2208,2016-04-08T16:05:46.000000Z,2016-04-08T08:05:46.000000Z,596.6718756894072,248.40297064543827,3A,0.1239285129288802,8.069168074128974,22.208736786036496,77.83246755941087
44,6.590333347709873,1.1230128004822573,0.8904618002311001,0.2697196109786724,5.5342196074889065,46.03978600402624,2016-04-13T01:34:20.065000Z,45.96402416446597,-0.998498203544086,10,0.5,6,-1,peak,max mdccm,2016-04-13T01:34:18.069390Z,STA/LTA trigger,21.079003110584587,0.035,10,53.77933636363636,-166.21232727272726,ak0164s0ohrm,pavdut,lts,3,4.6,3.8,57.0063,-157.8194,2016-04-13T01:32:50.428000Z,2016-04-12T17:32:50.428000Z,641.1164375927358,52.55435751217583,3A,0.12451459693817128,8.031186901697621,22.31940697066198,85.57138968178853
45,243.45380961144292,0.13959023349613497,7.163824967938666,0.7244227189899505,1.2323629108988707,5.829169875336447,2016-04-10T19:43:59.125000Z,16.54471580755211,-0.01682385384443222,10,0.5,6,-1,peak,max mdccm,2016-04-10T19:43:59.135105Z,Taup,0.0,0.0,10,53.77933636363636,-166.21232727272726,us20005il4,pavdut,lts,3,19.0,4.4,51.3487,179.6145,2016-04-10T19:41:51.060000Z,2016-04-10T11:41:51.060000Z,996.523660759463,259.99852541899503,3A,0.12276637965170276,8.145552575852392,21.98954857552027,128.0751054447858
