,array_baz,array_slow,array_vel,mdccm,conf_int_vel,conf_int_baz,time,baz_error,slow_error,max_freq,min_freq,window_length,window_start,multiple_triggers,no_triggers,trigger_time,trigger_type,sta/lta,trigger_length,num_stations,array_lat,array_lon,event_id,velocity_model,array_processing,min_triggers,depth,magnitude,latitude,longitude,time_utc,time_ak,distance,backazimuth,array,slowness,trace_vel,incident_angle,p_arrival
15,150.40886515313824,0.1796180403658476,5.567369502323882,0.5136962644973162,0.28759293889560533,2.7852009309655728,2016-04-21T21:03:44.705000Z,-37.76199863524647,-0.0517466596938497,10,0.5,6,-1,peak,max mdccm,2016-04-21T21:03:42.697209Z,Multiple triggers,42.05210048318686,0.12266666666666669,10,53.85690833333333,-166.41502499999999,us10005bzs,pavdut,lts,3,10.0,3.5,52.9271,-162.93,2016-04-21T21:03:05.010000Z,2016-04-21T13:03:05.010000Z,253.85964262331993,112.64686651789177,POM,0.1278713806719979,7.820358197000264,22.95497920618495,36.387208802488296
16,177.54500296372765,0.3077328457302784,3.249571873379027,0.2674320088069592,1.2011523237057264,18.079860585492696,2016-04-25T16:00:04.745000Z,69.20559764865331,-0.1832903593053402,10,0.5,6,-1,peak,max mdccm,2016-04-25T16:00:04.736477Z,Taup,0.0,0.0,10,53.85690833333333,-166.41502499999999,us10005ck7,pavdut,lts,3,25.6,4.1,51.388,-174.544,2016-04-25T15:58:44.080000Z,2016-04-25T07:58:44.080000Z,614.758371598004,246.75060061238096,POM,0.1244424864249382,8.035840722317813,22.305785624051815,80.65647741821287
17,101.34008227797551,0.07285262702776962,13.726340981757936,0.6684642474539612,1.396708754898972,5.31592978780742,2016-04-19T09:57:14.885000Z,-28.92403542961938,0.05281271887642913,10,0.5,6,-1,peak,max mdccm,2016-04-19T09:57:12.890056Z,Multiple triggers,29.421305498926817,0.05714285714285715,10,53.85690833333333,-166.41502499999999,us20005lgs,pavdut,lts,3,9.9,3.3,54.7707,-160.6906,2016-04-19T09:56:18.000000Z,2016-04-19T01:56:18.000000Z,386.06566066446067,72.41604684835612,POM,0.12566534590419876,7.957643316896228,22.536958878727123,53.07005612509611
18,213.69316452843213,0.16055092802530027,6.228553221706797,0.5530299486503225,0.3900033628305235,3.6920817254771805,2016-04-19T07:22:20.065000Z,42.399312291079525,-0.041413748209495616,10,0.5,6,-1,peak,max mdccm,2016-04-19T07:22:18.063873Z,Multiple triggers,44.40403148993448,0.09600000000000002,10,53.85690833333333,-166.41502499999999,us20005lgw,pavdut,lts,3,144.75,3.2,52.4876,-173.9022,2016-04-19T07:21:08.460000Z,2016-04-18T23:21:08.460000Z,523.0524738006428,256.09247681951166,POM,0.11913717981580466,8.393685342779456,21.307205600210906,69.0838728364022
19,216.08163931680986,0.3056852946473833,3.2713382603292334,0.30035210668485746,0.32430385629448877,6.408827254141443,2016-04-24T20:43:08.405000Z,-162.47755253680705,-0.18296375320023378,10,0.5,6,-1,peak,max mdccm,2016-04-24T20:43:11.401979Z,Taup,0.0,0.0,10,53.85690833333333,-166.41502499999999,ak0165aiydrx,pavdut,lts,3,54.7,3.0,58.3799,-152.8815,2016-04-24T20:41:06.850000Z,2016-04-24T12:41:06.850000Z,978.3541283102177,53.6040867800028,POM,0.12272154144714953,8.14852867889256,21.9810985135098,124.55197932027536
20,217.14480692919176,0.19546407584740358,5.11602961139871,0.7055341483566224,0.06001044932510746,0.7439818212583305,2016-04-18T12:36:08.905000Z,17.593425015219054,-0.06970653922477218,10,0.5,6,-1,peak,max mdccm,2016-04-18T12:36:06.898098Z,Multiple triggers,28.237829974258386,0.0690909090909091,10,53.85690833333333,-166.41502499999999,us10005btv,pavdut,lts,3,33.64,3.1,52.6049,-169.245,2016-04-18T12:35:34.040000Z,2016-04-18T04:35:34.040000Z,234.7658459101228,234.7382319444108,POM,0.1257575366226314,7.951809703467421,22.554402550719672,32.778097500641735
21,87.200766093438,0.7704273246820474,1.2979809619456273,0.2614121962235569,1.1497263183213167,45.32113170407234,2016-04-23T23:04:47.185000Z,170.83040290951925,-0.6476385733296104,10,0.5,6,-1,peak,max mdccm,2016-04-23T23:04:47.178083Z,Taup,0.0,0.0,10,53.85690833333333,-166.41502499999999,us20005l9x,pavdut,lts,3,8.0,4.3,51.6367,-178.4986,2016-04-23T23:02:56.000000Z,2016-04-23T15:02:56.000000Z,851.3582908795588,258.03116900295726,POM,0.12278875135243708,8.144068483355843,21.993764861564095,111.17808332848335
22,92.58917561543541,0.3691961871882514,2.7085870187768344,0.4825984912238401,0.4186556049759378,10.248712221824434,2016-04-22T09:02:20.285000Z,165.36018463332005,-0.2457056885955388,10,0.5,6,-1,peak,max mdccm,2016-04-22T09:02:20.289527Z,Taup,0.0,0.0,10,53.85690833333333,-166.41502499999999,us10005cb8,pavdut,lts,3,34.01,3.8,52.0871,-176.546,2016-04-22T09:00:48.410000Z,2016-04-22T01:00:48.410000Z,707.823426447695,257.94936024875545,POM,0.12349049859271263,8.097788991022922,22.126083557908867,91.87952718250354
23,166.07160405696285,0.20538299724005557,4.868952218236356,0.5496981251251871,0.19509658472306013,2.3045778445639655,2016-04-17T20:20:41.725000Z,-18.017322118286984,-0.07859728751544129,10,0.5,6,-1,peak,max mdccm,2016-04-17T20:20:39.724244Z,Multiple triggers,41.11059946862039,0.13,10,53.85690833333333,-166.41502499999999,us10005buw,pavdut,lts,3,5.7,3.1,51.6698,-164.2421,2016-04-17T20:20:02.000000Z,2016-04-17T12:20:02.000000Z,284.13683627117115,148.05428193867587,POM,0.12678570972461428,7.887324227407461,22.749096208265506,40.674244341000026
24,358.82326745853584,0.16044428954603632,6.232692997858735,0.29365617878222644,11.914732688866712,52.11997405065331,2016-04-21T22:29:53.145000Z,-101.03593505320976,-0.037655538193599236,10,0.5,6,-1,peak,max mdccm,2016-04-21T22:29:53.155120Z,Taup,0.0,0.0,10,53.85690833333333,-166.41502499999999,us20005kp6,pavdut,lts,3,10.0,3.9,51.6343,-178.3677,2016-04-21T22:28:03.200000Z,2016-04-21T14:28:03.200000Z,843.0346821616744,257.7873324053261,POM,0.12278875135243708,8.144068483355843,21.993764861564095,109.95512009797186
